id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
797416,09006722212007181000000000U7,EL DON,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,4 ORIENTE (RIO CHURUBUSCO),CALLE,SUR 2-A,CALLE,SUR 4,CALLE,RETORNO SUR 2-B,2254,BIS,,,0,,COLONIA,CUCHILLA AGRICOLA ORIENTAL,,,,8420,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0166,10,5557001162,,,Fijo,19.40452235,-99.08000631,2010-07
919423,09004722514001091000000000U8,FERCHIS TORTERIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CONSTITUYENTE HECTOR VICTORIA,CALLE,MELCHOR,CALLE,BALTAZAR,CALLE,25 DE DICIEMBRE,237,,,,NA,,COLONIA,GRANJAS DE NAVIDAD,,,,5210,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,002A,10,5541492628,,,Fijo,19.37580842,-99.28490134,2014-12
933569,09014722514002981001000000U8,FERCHIS ANTOJITOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,DOCTOR ROBERTO GAYOL,CALLE,SAN LORENZO,EJE VIAL,7 SUR (FELIX CUEVAS),CALLE,ADOLFO PRIETO,520,,,,0,,COLONIA,DEL VALLE SUR,,,,3100,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0736,1,,,,Semifijo,19.37403465,-99.17135146,2014-12
8441979,09014722514004892000000000U5,FAST FOOD JACKS BUKERS,COMERCIALIZADORA HMS SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,INSURGENTES SUR,CALLE,ASTURIAS,CIRCUITO,INTERIOR (AVENIDA RIO MIXCOAC),CALLE,MURCIA,1457,,CENTRO Y PLAZA COMERCIAL,SOTANO 1,NA,FC05,COLONIA,INSURGENTES MIXCOAC,CENTRO Y PLAZA COMERCIAL,TORRE MANACAR,FC05,3920,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0793,23,,MANACAR.JACKSB@HSM.COM.MX,,Fijo,19.36853594,-99.18082788999999,2019-11
7705776,09010722514005571000000000U2,FAMILIA MENDEZ,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,SAN JERONIMO,PERIFERICO,BOULEVARD ADOLFO LOPEZ MATEOS,CALLE,CERRADA DE POPOTLA,CALLE,CERRADA DE POPOTLA,0,SN,,,0,,COLONIA,TIZAPAN,,,,1090,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1237,34,,,,Semifijo,19.33157088,-99.2097332,2019-11
8489272,09014722514005141000000000U6,FAN FEST TAQUERIA,FAN FEST GARUFA S DE RL DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LAS AMERICAS,CALLE,MANUEL JOSE OTHON,CALLE,MANUEL ACUÑA,CALLE,JORGE WASHINGTON,4,,,,NA,,COLONIA,MODERNA,,,,3510,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0149,15,,FANFESTTAQUERIA@GMAIL.COM,,Fijo,19.39610238,-99.13441336999999,2019-11
954971,09014722219013992000000000U8,EL FOGONCITO,RESTAUTANTES FELIX PARRA 25 SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,FELIX PARRA,CALLE,RODRIGO CIFUENTES,CALLE,SATURNINO HERRAN,CALLE,SATURNINO HERRÁN,25,BIS,,,0,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0897,4,5555316497,EDGAR.BAUTISTA@FOGONCITO.NET,WWW.FOGONCITO.COM,Fijo,19.37025793,-99.18598049999999,2010-07
745874,09017722514001032001000000U4,EL GABACHO,,722514,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,LORENZO BOTURINI,CALLE,SUR 109,CALLE,LAZARO PAVIA,CALLE,ORIENTE 42,NA,SN,,,NA,,COLONIA,24 DE ABRIL,,,,15980,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,1064,30,5555522810,,,Fijo,19.41671027,-99.11590836,2010-07
6308094,09016722110003014001000000U9,EL FOGONCITO,TAQUERIA LOS FOGONCITOS SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,31 a 50 personas,CALLE,LEIBNITZ,CALLE,TOLSTOI,CALLE,VICTOR HUGO,CALLE,DANTE,54,,,,NA,,COLONIA,ANZURES,,,,11590,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,068A,24,,,WWW.FOGONCITO.COM,Fijo,19.42706063,-99.17759329999998,2010-07
6317814,09014722110003064002000000U9,EL FOGONCITO,RESTAURANTES RIO MIXCOAC 59 SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CIRCUITO,INTERIOR (AVENIDA RIO MIXCOAC),CALLE,FEBO,CALLE,HERA,CALLE,POSEIDÓN,59,,,,NA,,COLONIA,CREDITO CONSTRUCTOR,,,,3940,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0929,14,5556617603,,WWW.FOGONCITO.COM,Fijo,19.36617572,-99.17910353000002,2010-07
663407,09017722110000663001000000U4,EL FOGONCITO,GRUPO SHOGUA SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,NINGUNO,AVENIDA,3,CIRCUITO,10,EJE VIAL,15,1,,AEROPUERTO,PISO 1,NA,,COLONIA,PEÃ?ON DE LOS BAÃ?OS,AEROPUERTO,AEROPUERTO INTERNACIONAL BENITO JUAREZ DE LA CIUDAD DE MEXICO,1,15620,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,0140,1,,FT1@GRUPOSHOGUA.COM,WWW.GRUPOSHOGUA.COM,Fijo,19.43901218,-99.0769469,2014-12
768512,09016722219011232001046734S6,EL FOGONCITO,OPERADORA HGGL SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,PERIFERICO,BOULEVARD MANUEL AVILA CAMACHO,CALLE,VOLCAN,ANDADOR,PRIVADA DEL CASTILLO,CALLE,FERROCARRIL DE CUERNAVACA (CICLOPISTA),50,,EDIFICIO SIN NOMBRE,PISO 1,NA,219,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0849,10,5582171800,FOGONCITOLP@GMAIL.COM,,Fijo,19.42992638,-99.20585925999998,2010-07
663386,09017722110000743001000000U4,EL FOGONAZO,GRUPO SHOGUA SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,31 a 50 personas,CALLE,SONORA,AVENIDA,3,CIRCUITO,10,EJE VIAL,15,1,,AEROPUERTO,PISO 1,NA,,COLONIA,PEÃ?ON DE LOS BAÃ?OS,AEROPUERTO,AEROPUERTO INTERNACIONAL BENITO JUAREZ DE LA CIUDAD DE MEXICO,NB  30,15620,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,0140,1,,FSB@GRUPOSHOGUA.COM,WWW.GRUPOSHOGUA.COM,Fijo,19.43901218,-99.0769469,2014-12
667800,09002722219005531011000000U9,EL FOGON DE LOS CHINTOLOLOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,AZCAPOTZALCO,EJE VIAL,3 NORTE (MANUEL ACUÑA),CERRADA,PRIMERA LA CONCEPCION,CALLE,CENTENARIO,536,,,,NA,,COLONIA,NEXTENGO,,,,2070,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0472,4,,,,Fijo,19.47818847,-99.18710235,2010-07
983535,09004722212000181000000000U9,LA BENDICION,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JESUS DEL MONTE,CERRADA,MONTE DE SAUCES,CALLE,MONTE ENCINO,CERRADA,MAGUEY,138,,,,NA,,COLONIA,JESUS CEL MONTE,,,,5260,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0354,9,,,,Fijo,19.36481179,-99.29276394999998,2010-07
7729707,09012722514004971000000000U1,EL FLAMAZO AYUUK,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BOULEVARD PICACHO AJUSCO,PRIVADA,TERCERA  GARDENIAS,CALLE,ACANTO,CERRADA,ACANTO,NA,SN,,,NA,,COLONIA,AMPLIACION MIGUEL HIDALGO 4TA SECCION,,,,14250,9,Ciudad de México,12,Tlalpan,1,Tlalpan,1547,3,,,,Fijo,19.27417283,-99.20696799000001,2019-11
7747772,09007722514012571000000000U9,EL FOGATACO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,7-A SUR (ORIENTE 172),CALLE,SUR 73-B,CALLE,SUR 73-A,CALLE,MANUEL GAMIO,349,1,,,0,,COLONIA,SINATEL,,,,9470,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,0801,14,5564990769,,,Fijo,19.36286415,-99.13319629,2019-11
1015486,09003722212009491001000000U5,LA BARRACA VALENCIANA,LA BARRACA VALENCIANA SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,CENTENARIO,CALLE,MALINTZIN,CALLE,XICOTENCATL,CALLE,AGUAYO,91,B,,,0,,COLONIA,DEL CARMEN,,,,4100,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0037,18,,,,Fijo,19.35216306,-99.16358319000001,2010-07
926341,09010722511000611010000000U7,LA BARRANCA DEL TACO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ALPES,PERIFERICO,BOULEVARD ADOLFO LOPEZ MATEOS,AVENIDA,REVOLUCION,AVENIDA,BARRANCA DEL MUERTO,25,,,,NA,LOCAL 1,COLONIA,GUADALUPE INN,,,,1010,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,0987,18,5544443719,,,Fijo,19.36269365,-99.18981928999999,2014-12
954161,09014722219000501000000000U2,LA BARRA DEL SABOR,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CHARCO AZUL,CALLE,LOS ECHAVE,CALLE,MOLINOS,AVENIDA,REVOLUCIÓN,17,K,,,NA,,COLONIA,MIXCOAC,,,,3910,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0882,18,5556115725,,,Fijo,19.37245492,-99.1890664,2010-07
1005482,09010722514000191000000000U4,EL FAROLITO TORTAS Y CAFE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GUERRERO,CALLE,MEXICO,CALLE,VERACRUZ,CALLE,HIDALGO,69,,,,0,,COLONIA,POEBLO DE ATIZAPAN,,,,1090,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1190,11,,,,Fijo,19.34106639,-99.19968841,2010-07
8540065,09004722514001734000000000U3,EL FAROLITO,SANTA FE FOODS SERVICES SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,31 a 50 personas,PROLONGACION,VASCO DE QUIROGA,CALLE,MARIO PANI,CALLE,NINGUNO,AUTOPISTA,MÉXICO-TOLUCA,3800,,,,590,,COLONIA,SANTA FE CUAJIMALPA,,,,5348,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0369,1,,,,Fijo,19.36262855,-99.27443276999999,2019-11
7674445,09010722514005382000000000U4,EL FARO,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,VERACRUZ,CALLE,HIDALGO,CALLE,PUEBLA,AVENIDA,TOLUCA,30,,,,0,,COLONIA,PROGRESO,,,,1080,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1190,12,,,,Fijo,19.34123992,-99.20080613999998,2019-11
663365,09017722219014012001000000U7,EL FAROLITO,GRUPO SALUTE AEROPUERTO SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,31 a 50 personas,CALLE,SONORA,AVENIDA,3,CIRCUITO,10,EJE VIAL,15,1,SN,AEROPUERTO,PISO 1,NA,,COLONIA,PEÃ?ON DE LOS BAÃ?OS,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO BENITO JUAREZ,TS-24,15620,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,0140,1,,,,Fijo,19.41828,-99.0793346,2010-07
6258669,09004722219002173000000000U9,EL FAROLITO,COMIENDO EN BOSQUES SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,FABRICA DE ARMAS,PRIVADA,NINGUNO,AVENIDA,STIM,CALLE,BOSQUE DE HUIZACHES,4,,,,NA,,COLONIA,BOSQUES DE LAS LOMAS,,,,5129,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0180,7,,,,Fijo,19.38995057,-99.25953064999999,2010-07
1050957,09008722514000781000000000U6,LA BARRA DE ENSALADA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,EMILIANO ZAPATA,AVENIDA,MEXICO,CALLE,HUAUCHINANGO,AVENIDA,LUIS CABRERA,0,SN,,,0,MZ 14 LT 6,COLONIA,SAN JERONIMO ACULCO,,,,10400,9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,21,5566507794,,,Fijo,19.32166937,-99.22220549,2010-07
1030035,09015722219022861000000000U1,LA BANANITA FELIZ,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,CALLE,DOCTOR C. LICEAGA,CALLE,CLAUDIO BERNARD,CALLE,CLAUDIO BERNARD,NA,SN,,,NA,,COLONIA,DOCTORES,,,,6720,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,1036,5,,,,Semifijo,19.42164963,-99.14829139000001,2010-07
7338746,09007722514017441000000000U0,LA AUTENTICA ARRACHERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,3 ORIENTE (GEOGRAFOS),CALLE,CONTADORES,CALLE,FARMACEUTICOS,CALLE,CONTADORES,NA,SN,,,NA,,COLONIA,EL SIFON,,,,9400,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,0534,24,,,,Fijo,19.37293273,-99.10790064999999,2019-11
794016,09007722514002592001000000U7,LA ANTIGUA CABAÑA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PERIFERICO,CANAL DE SAN JUAN,CALLE,RAFAEL MARTINEZ,CALLE,GERZAIN UGARTE,CALLE,LICENCIADO IGNACIO RAMOS,159,,,,NA,,COLONIA,CONSTITUCION DE 1917,,,,9260,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,127A,15,,,,Fijo,19.35109396,-99.05950208,2014-12
8529645,09015722514010511000000000U0,EL GRAN CHAMORRO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,REPUBLICA DE VENEZUELA,CALLE,CALLE DEL CARMEN,CALLE,RODRIGUEZ PUEBLA,CALLEJON,CALLEJÓN DE GIRÓN,72,,MERCADO PUBLICO,PLANTA BAJA,0,,COLONIA,CENTRO,MERCADO PUBLICO,MERCADO PUBLICO NO.16 ABELARDO RODRIGUEZ,L 82 INT,6010,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0663,17,,,,Fijo,19.43697013,-99.12804960999999,2019-11
7718149,09003722514004811000000000U8,EL GRAN COCTEL,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MONSERRAT,CALLE,ACOLCO,AVENIDA,LAS TORRES,CALLE,CALLE DEL ROSAL,39,,,,0,,COLONIA,PUEBLO LOS REYES,,,,4330,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0450,2,5586559820,,,Fijo,19.33594261,-99.15063158000001,2019-11
793317,09006722514000081000000000U5,LA AGUILA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,APATLACO,EJE VIAL,2 ORIENTE (CALZADA DE LA VIGA),CALLE,MANUEL SILICEO,CALLE,MARGARITA MAZA DE JUÁREZ,1100,,,,NA,,COLONIA,CAMPAMENTO 2 DE OCTUBRE,,,,8231,9,Ciudad de México,6,Iztacalco,1,Iztacalco,1056,5,5556347570,,,Fijo,19.38250399,-99.12210741,2010-07
8725803,09007722514009871000000000U8,LA AHOGADA DE DON FEDE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BRETAÑA,CALLE,CUARTA CERRADA EMILIO CARRANZA,CALLE,LABORISTAS,AVENIDA,EMILIO CARRANZA,147,D,,,NA,,COLONIA,ZACAHUITZCO,,,,9440,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,0498,7,,,,Fijo,19.37225342,-99.13359837,2019-11
7631790,09013722514001701000000000U3,LA ADELITA,TAQUERIA LA ADELITA,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AÑO DE JUAREZ,CALLE,CUAUHTEMOC,CERRADA,HERMANOS SERDAN,CALLE,CANAL NACIONAL CHALCO-AMECAMECA,208,,,,0,,COLONIA,QUIRINO MENDOZA,,,,16710,9,Ciudad de México,13,Xochimilco,1,Xochimilco,1313,16,5582174719,,,Fijo,19.25819451,-99.02205547000001,2019-11
919228,09004722514000961000000000U3,LA AGENCIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TALLER DE CAPSULAS,CALLE,FABRICA DE CARTUCHOS,CALLE,TALLER DE PROYECTILES,CALLE,TALLER DE CASCOS,4,A,,,NA,,COLONIA,LOMAS DEL CHAMIZAL,,,,5129,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0180,23,5522241647,,,Fijo,19.38826245,-99.26184773000001,2014-12
8507781,09003722514003811000000000U9,EL GALLO JUNIOR,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),CALLE,CIRUELOS,CALLE,JOSE AZUETA,CALLE,CAPITÁN DE FRAGATA PEDRO SÁINZ DE BARANDA,2640,C,,,NA,,COLONIA,CIPRESES,,,,4830,9,Ciudad de México,3,Coyoacán,1,Coyoacán,086A,32,,,,Fijo,19.3189786,-99.13089662000002,2019-11
8260218,09005722514007561000000000U1,EL GRANDIOSO HUACALITO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,4 NORTE (AVENIDA TALISMAN),CALLE,OBSIDIANA,CALLE,ÓPALO,CALLE,MALINTZIN,104,,,,NA,,COLONIA,ESTRELLA,,,,7810,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1612,18,,,,Fijo,19.47671002,-99.11529646000001,2019-11
8670556,09007722514015801000000000U7,EL GRAN TAQUITO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),AVENIDA,AVENIDA DE LAS TORRES,CALLE,OCTAVIO SENTIES,AVENIDA,AVENIDA DE LAS TORRES,NA,SN,,,NA,,COLONIA,SANTA MARIA AZTAHUACAN,,,,9730,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2600,21,,,,Semifijo,19.35251583,-99.01424632,2019-11
8139216,09007722514017151000000000U5,EL GRAN TAKITO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),AVENIDA,AVENIDA DE LAS TORRES,CALLE,OCTAVIO SENTIES,AVENIDA,AVENIDA DE LAS TORRES,NA,SN,,,NA,,COLONIA,SANTA MARIA AZTAHUACAN,,,,9730,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2600,21,,,,Semifijo,19.35263845,-99.01394035,2019-11
831736,09007722513003681010000000U9,EL GRAN TAKITO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),AVENIDA,AVENIDA DE LAS TORRES,CALLE,OCTAVIO SENTIES,AVENIDA,AVENIDA DE LAS TORRES,NA,SN,,,NA,,COLONIA,SANTA MARIA AZTAHUACAN,,,,9730,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2600,21,,,,Semifijo,19.35259992,-99.01403651000001,2014-12
9093863,09003722514005721000000000U8,LA BUENA TORTA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,CALLE,CENTRAL,ANDADOR,P,CALLE,NINGUNO,NA,SN,,,NA,,COLONIA,ALIANZA POPULAR REVOLUCIONARIA,,,,4800,9,Ciudad de México,3,Coyoacán,1,Coyoacán,1374,16,,,,Fijo,19.31474205,-99.11929928,2019-11
882861,09011461121000061000000000U6,EL GRAN TACO,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,CAMINO REAL,CALLE,20 DE NOVIEMBRE,CALLE,SUR DEL COMERCIO,CERRADA,NINGUNO,71,,,,NA,,BARRIO,LA SOLEDAD,,,,13508,9,Ciudad de México,11,Tláhuac,21,San Juan Ixtayopan,1018,29,,,,Fijo,19.23617516,-98.99490988,2010-07
983493,09004722513000551010000000U4,LA BRASA TAQUERIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AHUEHUETES,CALLE,MONTE CASINO,CALLE,SAN JOSE DE LOS CEDROS,CALLE,JESÚS DEL MONTE,0,SN,,,0,,COLONIA,CUAJIMALPA DE MORELOS,,,,5260,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0354,9,,,,Fijo,19.36510155,-99.2890812,2014-12
1000434,09015722514008221000000000U0,LA BIRRIA FELIZ,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,REPUBLICA DEL SALVADOR,CALLE,SANTO TOMAS,EJE VIAL,1 ORIENTE (ANILLO DE CIRCUNVALACION),CALLE,REPÚBLICA DE URUGUAY,206,,,,NA,,COLONIA,CENTRO (ÁREA 6),,,,6060,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0911,11,,,,Fijo,19.42836655,-99.12574208,2010-07
853129,09015722219008911000000000U2,LA BIRRIA SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ERNESTO ELORDUY,CALLE,FRANZ LISZT,CALLE,FRANZ SCHUBERT,CALLE,CLAUDE DEBUSSY,22,,MERCADO PUBLICO,PLANTA BAJA,428,,COLONIA,PERELVILLO,MERCADO PUBLICO,MERCADO 22 SAN JOAQUIN ZONA,428 429 430 444 445,6200,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0080,18,,,,Fijo,19.46262551,-99.13878236,2010-07
750701,09016722212005301000000000U2,EL HUARACHE ARGENTINO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO PILCOMAYO,CALLE,RIO PARANA,CALLE,GENERAL ARISTA,CALLE,RÍO TLACOTALPAN,99,,,,0,,COLONIA,ARGENTINA PONIENTE,,,,11230,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0105,6,,,,Fijo,19.45763044,-99.21022362,2010-07
6258554,09014722219016115002000000U3,EL HOSTAL DE LOS QUESOS SA DE CV,EL HOSTAL DE LOS QUESOS SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,51 a 100 personas,CALLE,PILARES,CALLE,MARTÍN MENDALDE,EJE VIAL,3 PONIENTE (AVENIDA COYOACÁN),CALLE,TLACOQUEMECATL,205,,,,0,,COLONIA,DEL VALLE,,,,3100,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0609,4,,,WWW.HOSTALDELOSQUESOS.COM.MX,Fijo,19.37844632,-99.16912542999998,2010-07
902012,09014722514003021001000000U2,EL HAYITO TACOS ARABES,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,UNIVERSIDAD,AVENIDA,UNIVERSIDAD,CALLE,MONTE ALBAN,EJE VIAL,4 SUR (XOLA),199,SN,,,NA,,COLONIA,NARVARTE ORIENTE,,,,3023,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0083,12,5555194485,,,Fijo,19.39260677,-99.15088344,2014-12
7399708,09016722514004901000000000U9,EL HABANERISMO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LAGO BELGRANO,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,LAGO SAN JOSE,CALLE,LAGO ESPEJO,17,,,,NA,,COLONIA,AMPLIACION GRANADA,,,,11529,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0459,7,,,,Fijo,19.44238412,-99.19625031000001,2019-11
8138884,09007722514017021000000000U0,EXPRES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),AVENIDA,SANTA CRUZ MEYEHUALCO,AVENIDA,CIRCUNVALACION,CALLE,SIMÓN BOLÍVAR,NA,SN,,,NA,,EJIDO,SANTA MARIA AZTAHUACAN,,,,9570,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,1706,41,5585983885,,,Fijo,19.34420462,-99.03241815,2019-11
671501,09005722514004921000000000U0,FRUTITORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ADOLFO LOPEZ MATEOS,AVENIDA,ADOLFO LOPEZ MATEOS (AVENIDA CUAUTEPEC),CALLE,LAZARO CARDENAS,CALLE,MANUEL ÁVILA CAMACHO,1,,,,NA,,COLONIA,BENITO JUAREZ,,,,7250,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0262,20,5557528573,,,Fijo,19.53088614,-99.14189403,2014-12
883922,09015722514000571000000000U6,ESTUDIO CINCUENTA Y CINCO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PERALVILLO,CALLE,ESTANQUILLO,CALLE,LIBERTAD,CALLE,JESÚS CARRANZA,15,X,,,NA,,COLONIA,MORELOS,,,,6200,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0540,2,,,,Fijo,19.44504744,-99.13258578999996,2010-07
952591,09014812410000011000050052M8,ESTACIONAMIENTO PRIVADO TORTAS DON POLO USO EXCLUSIVO DE COMENSALES,EL KIOSKO SA,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,3 PONIENTE (AVENIDA COYOACAN),EJE VIAL,7 SUR (FELIX CUEVAS),CALLE,PARROQUIA,CALLE,JOSÉ MARTÍN MENDALDE,1414,,,,NA,,COLONIA,DEL VALLE SUR,,,,3104,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0736,6,5555341549,,,Fijo,19.37149447,-99.17095667000001,2010-07
